ProductID,CategoryID,ProductName,Brand,Price,Cost,Stock
467,5,Adidas Headphones 467,Adidas,2708.22,2007.0,110
468,1,Sony Keyboard 468,Sony,1290.21,1004.39,442
469,15,Nike Headphones 469,Nike,2933.91,1624.61,68
470,3,Canon Camera 470,Canon,818.32,599.24,175
471,4,Samsung Mouse 471,Samsung,1870.46,1236.57,48
472,4,Logitech Smart Watch 472,Logitech,1705.18,1148.82,433
473,5,Dell Printer 473,Dell,102.57,55.92,37
474,2,Canon Gaming Console 474,Canon,375.09,261.37,281
475,12,Nike Printer 475,Nike,396.46,229.71,76
476,1,Bose Monitor 476,Bose,2497.4,1751.61,435
477,16,Apple Backpack 477,Apple,1764.76,1194.62,303
478,11,Sony Mouse 478,Sony,1615.87,1338.37,465
479,4,Logitech Printer 479,Logitech,250.43,199.04,410
480,15,Bose Laptop 480,Bose,268.18,190.55,498
481,15,Apple Gaming Console 481,Apple,1016.06,841.01,154
482,10,HP Smart Watch 482,HP,2745.93,1660.35,415
483,19,Apple Printer 483,Apple,1247.9,792.31,177
484,17,Lenovo Tablet 484,Lenovo,2778.51,1620.45,35
485,19,Canon Smart Watch 485,Canon,2858.36,2397.44,468
486,15,Bose Gaming Console 486,Bose,722.19,594.65,222
487,15,HP Keyboard 487,HP,1450.45,1172.91,132
488,10,Microsoft Keyboard 488,Microsoft,608.71,492.55,440
489,15,LG Desk 489,LG,1566.3,873.49,498
490,12,Canon Chair 490,Canon,1440.13,890.21,207
491,10,Samsung Television 491,Samsung,683.95,466.1,346
492,6,HP Chair 492,HP,1847.88,1293.47,390
493,9,Dell Keyboard 493,Dell,2785.73,2023.96,328
494,10,Logitech Laptop 494,Logitech,1423.28,1142.11,492
495,1,Apple Printer 495,Apple,2168.57,1515.11,4
496,14,Dell Headphones 496,Dell,2103.03,1406.98,244
497,10,Canon Chair 497,Canon,2639.36,1694.29,355
498,5,Samsung Backpack 498,Samsung,395.15,233.77,78
499,8,Bose Printer 499,Bose,1249.52,886.98,27
500,3,Samsung Television 500,Samsung,2159.14,1282.42,425
501,4,Canon Smartphone 501,Canon,2042.73,1127.4,123
502,4,Lenovo Headphones 502,Lenovo,2261.38,1276.6,93
503,3,Microsoft Headphones 503,Microsoft,790.7,661.03,168
504,1,Dell Keyboard 504,Dell,2638.83,1905.1,267
505,20,Adidas Printer 505,Adidas,2395.61,1380.11,168
506,9,Adidas Printer 506,Adidas,1356.16,823.41,80
507,8,Sony Chair 507,Sony,2505.51,2097.09,331
508,20,Bose Smart Watch 508,Bose,1263.42,815.42,355
509,16,Microsoft Monitor 509,Microsoft,2395.81,1267.02,180
510,1,Dell Backpack 510,Dell,2373.14,1324.59,393
511,10,Samsung Mouse 511,Samsung,1405.62,1086.24,206
512,2,Microsoft Laptop 512,Microsoft,2164.71,1190.89,288
513,2,Nike Keyboard 513,Nike,2115.45,1528.74,221
514,14,Dell Keyboard 514,Dell,221.31,175.78,159
515,15,Sony Gaming Console 515,Sony,1519.65,892.49,377
516,11,Lenovo Backpack 516,Lenovo,794.23,657.96,365
517,6,Microsoft Smart Watch 517,Microsoft,1931.07,1049.98,317
518,5,Nike Headphones 518,Nike,2177.87,1660.57,376
519,12,Microsoft Monitor 519,Microsoft,2438.05,1447.41,292
520,7,Microsoft Headphones 520,Microsoft,931.22,540.96,294
521,1,Logitech Chair 521,Logitech,845.99,675.76,378
522,19,Dell Mouse 522,Dell,2598.08,2018.49,352
523,17,HP Smart Watch 523,HP,1417.05,1052.68,171
524,8,HP Backpack 524,HP,2485.16,1961.04,50
525,8,HP Mouse 525,HP,78.69,52.6,141
526,7,Apple Keyboard 526,Apple,170.41,144.0,216
527,6,Samsung Keyboard 527,Samsung,474.53,363.18,477
528,19,Dell Smart Watch 528,Dell,1625.43,921.31,419
529,2,Apple Backpack 529,Apple,740.35,460.05,165
530,13,Apple Mouse 530,Apple,163.63,96.05,67
531,1,Sony Mouse 531,Sony,1472.67,782.61,484
532,18,Logitech Keyboard 532,Logitech,2580.41,1339.1,300
533,2,Logitech Desk 533,Logitech,834.68,461.84,331
534,10,Microsoft Smartphone 534,Microsoft,2839.98,1810.9,36
535,20,Dell Smartphone 535,Dell,485.68,381.04,438
536,11,Bose Smart Watch 536,Bose,713.06,556.38,18
537,17,Canon Desk 537,Canon,244.6,130.1,127
538,12,Canon Monitor 538,Canon,2712.19,1687.67,380
539,10,Microsoft Smartphone 539,Microsoft,1841.5,1084.41,390
540,16,Sony Chair 540,Sony,348.02,258.3,439
541,12,LG Headphones 541,LG,1498.61,812.92,477
542,8,Lenovo Tablet 542,Lenovo,537.56,365.66,332
543,14,Canon Smartphone 543,Canon,753.17,597.99,220
544,14,Adidas Television 544,Adidas,419.7,335.02,343
545,12,Dell Mouse 545,Dell,2677.5,2009.84,121
546,1,Sony Smartphone 546,Sony,2624.52,1312.97,223
547,2,Logitech Camera 547,Logitech,881.7,457.74,310
548,13,Microsoft Headphones 548,Microsoft,1512.91,946.29,333
549,15,HP Television 549,HP,1392.53,733.96,97
550,14,Bose Gaming Console 550,Bose,91.46,75.6,21
551,19,Bose Keyboard 551,Bose,133.07,68.59,469
552,14,Microsoft Monitor 552,Microsoft,2203.55,1757.01,375
553,5,Apple Camera 553,Apple,1467.06,997.17,256
554,18,LG Backpack 554,LG,1789.81,918.88,409
555,4,LG Smartphone 555,LG,1169.9,684.48,267
556,17,Adidas Smartphone 556,Adidas,1429.93,983.05,180
557,12,Logitech Mouse 557,Logitech,2799.14,2311.63,23
558,2,Adidas Chair 558,Adidas,1989.3,1260.49,204
559,18,Samsung Camera 559,Samsung,2280.82,1443.91,90
560,1,Samsung Tablet 560,Samsung,1447.92,803.06,249
561,18,Nike Keyboard 561,Nike,354.53,260.25,442
562,5,Lenovo Headphones 562,Lenovo,1904.18,1257.4,180
563,1,Bose Gaming Console 563,Bose,1409.01,814.61,370
564,1,Microsoft Headphones 564,Microsoft,2879.09,1663.19,393
565,15,Logitech Printer 565,Logitech,2857.85,1949.48,306
566,19,Microsoft Keyboard 566,Microsoft,1126.26,816.02,177
567,18,LG Keyboard 567,LG,629.17,416.2,40
568,16,Adidas Headphones 568,Adidas,805.04,412.47,222
569,17,Adidas Desk 569,Adidas,2175.19,1429.76,35
570,11,Lenovo Headphones 570,Lenovo,2293.33,1863.62,43
571,12,Sony Chair 571,Sony,1304.7,812.68,311
572,13,Apple Chair 572,Apple,637.54,386.53,474
573,17,Microsoft Monitor 573,Microsoft,165.47,118.98,224
574,5,Sony Camera 574,Sony,68.45,35.0,178
575,14,Nike Chair 575,Nike,1007.2,782.45,122
576,16,Apple Monitor 576,Apple,1456.69,851.7,346
577,13,Bose Printer 577,Bose,1495.48,1039.39,55
578,6,Nike Camera 578,Nike,2522.15,1356.17,144
579,5,Samsung Television 579,Samsung,57.59,30.88,134
580,5,Sony Mouse 580,Sony,2862.73,2388.54,148
581,1,Samsung Printer 581,Samsung,1981.39,1681.95,151
582,17,Microsoft Printer 582,Microsoft,2980.71,2241.41,340
583,18,Logitech Headphones 583,Logitech,2531.93,1769.34,253
584,15,LG Keyboard 584,LG,725.97,492.57,69
585,4,Bose Chair 585,Bose,1187.35,599.16,408
586,10,Samsung Laptop 586,Samsung,761.22,439.16,343
587,1,Microsoft Tablet 587,Microsoft,1749.18,1052.77,160
588,10,Canon Smart Watch 588,Canon,1863.01,1078.89,9
589,9,LG Television 589,LG,336.94,285.41,289
590,11,Adidas Tablet 590,Adidas,2971.3,1915.48,198
591,20,Microsoft Camera 591,Microsoft,1499.66,852.0,51
592,13,Sony Chair 592,Sony,487.15,301.0,231
593,13,Dell Laptop 593,Dell,185.95,103.77,127
594,8,Canon Headphones 594,Canon,2691.99,1616.38,190
595,15,Dell Smartphone 595,Dell,1365.79,1088.26,488
596,12,Samsung Gaming Console 596,Samsung,254.86,160.34,288
597,9,Bose Tablet 597,Bose,324.82,221.14,322
598,17,LG Headphones 598,LG,2650.03,1336.12,35
599,14,Dell Desk 599,Dell,149.46,103.1,58
600,7,Bose Keyboard 600,Bose,1745.76,1170.93,283
601,9,LG Camera 601,LG,1468.02,1049.6,298
602,7,Microsoft Headphones 602,Microsoft,1260.53,774.26,242
603,11,Lenovo Desk 603,Lenovo,2490.8,1951.82,438
604,10,Lenovo Chair 604,Lenovo,922.73,466.15,81
605,18,HP Headphones 605,HP,464.54,319.53,428
606,3,Lenovo Smartphone 606,Lenovo,748.06,494.86,236
607,12,Apple Desk 607,Apple,143.83,119.39,428
608,18,Logitech Headphones 608,Logitech,114.07,63.12,347
609,19,Microsoft Smartphone 609,Microsoft,2440.28,2005.98,403
610,8,Samsung Smartphone 610,Samsung,2015.22,1295.92,196
611,9,Adidas Desk 611,Adidas,1373.52,1062.94,47
612,19,Microsoft Desk 612,Microsoft,2503.27,1360.4,52
613,20,Logitech Headphones 613,Logitech,393.08,239.92,485
614,20,Adidas Headphones 614,Adidas,446.18,270.53,248
615,18,HP Laptop 615,HP,2013.86,1155.95,32
616,9,Adidas Smartphone 616,Adidas,253.91,135.24,386
617,4,Logitech Camera 617,Logitech,350.38,280.39,437
618,4,Apple Backpack 618,Apple,949.91,790.39,175
619,8,Microsoft Desk 619,Microsoft,486.59,351.64,227
620,1,LG Mouse 620,LG,942.96,620.14,257
621,1,LG Chair 621,LG,1726.12,1029.13,24
622,15,Adidas Smart Watch 622,Adidas,318.26,232.71,257
623,7,Bose Chair 623,Bose,226.24,128.79,134
624,12,Dell Smart Watch 624,Dell,2293.52,1459.61,161
625,5,Lenovo Printer 625,Lenovo,1384.02,1012.39,241
626,2,Nike Monitor 626,Nike,1375.88,816.87,113
627,9,Adidas Backpack 627,Adidas,789.65,568.22,314
628,15,Apple Printer 628,Apple,31.06,25.78,126
629,8,Apple Keyboard 629,Apple,1191.69,1000.29,314
630,6,Samsung Smartphone 630,Samsung,2451.14,1572.61,153
631,13,Nike Chair 631,Nike,70.43,39.35,388
632,12,Samsung Camera 632,Samsung,716.55,374.67,330
633,12,Logitech Smartphone 633,Logitech,1476.95,1228.5,123
634,2,Logitech Headphones 634,Logitech,262.02,222.39,308
635,11,HP Mouse 635,HP,900.06,697.89,84
636,13,Lenovo Laptop 636,Lenovo,131.61,108.69,10
637,15,Lenovo Printer 637,Lenovo,885.97,604.56,237
638,18,Adidas Desk 638,Adidas,1148.14,829.48,298
639,19,Samsung Smart Watch 639,Samsung,829.44,487.97,35
640,8,Nike Backpack 640,Nike,1227.76,659.65,27
641,15,HP Chair 641,HP,31.71,16.65,248
642,16,Bose Monitor 642,Bose,953.33,779.45,304
643,7,Apple Camera 643,Apple,2451.3,2027.18,227
644,4,Canon Printer 644,Canon,2796.1,1470.36,54
645,14,Samsung Printer 645,Samsung,2499.8,2118.44,142
646,6,Bose Smartphone 646,Bose,2767.3,1643.27,150
647,12,HP Keyboard 647,HP,1015.88,718.4,229
648,8,Microsoft Television 648,Microsoft,715.21,523.31,155
649,14,HP Tablet 649,HP,2955.08,2434.89,191
650,19,HP Laptop 650,HP,2957.2,1975.46,348
651,8,Bose Backpack 651,Bose,1093.38,893.73,448
652,2,Dell Printer 652,Dell,947.13,703.87,299
653,13,LG Gaming Console 653,LG,1886.99,1590.7,109
654,4,Nike Desk 654,Nike,2872.59,2053.04,331
655,8,Lenovo Printer 655,Lenovo,329.22,216.97,492
656,14,Canon Smart Watch 656,Canon,2089.52,1157.95,259
657,5,Adidas Chair 657,Adidas,2788.7,1585.73,382
658,12,HP Television 658,HP,2540.48,1604.67,168
659,20,Adidas Headphones 659,Adidas,477.23,318.65,415
660,15,HP Backpack 660,HP,1998.07,1181.4,40
661,9,Nike Chair 661,Nike,1737.99,1350.18,458
662,20,Sony Laptop 662,Sony,1183.74,980.17,220
663,12,Sony Monitor 663,Sony,1686.46,903.0,446
664,15,LG Smartphone 664,LG,1830.42,991.09,367
665,5,Adidas Printer 665,Adidas,1030.22,656.89,415
666,20,LG Keyboard 666,LG,580.17,468.15,384
667,10,Microsoft Gaming Console 667,Microsoft,1213.92,955.19,273
668,15,Logitech Television 668,Logitech,66.42,55.03,339
669,11,Microsoft Monitor 669,Microsoft,1094.65,549.2,447
670,8,Apple Desk 670,Apple,766.6,418.8,356
671,18,Dell Printer 671,Dell,2956.98,1889.91,382
672,12,Samsung Television 672,Samsung,980.02,697.3,436
673,11,Samsung Laptop 673,Samsung,91.08,74.99,199
674,2,Apple Desk 674,Apple,2007.09,1554.13,407
675,2,Apple Headphones 675,Apple,267.83,164.54,37
676,19,Bose Keyboard 676,Bose,1389.83,968.22,403
677,20,HP Smartphone 677,HP,1887.86,998.05,485
678,1,Logitech Tablet 678,Logitech,159.7,121.2,262
679,7,Microsoft Headphones 679,Microsoft,1601.95,970.84,497
680,20,Canon Backpack 680,Canon,172.68,127.46,486
681,18,HP Television 681,HP,2561.04,1709.05,100
682,3,Nike Smartphone 682,Nike,202.86,148.67,270
683,15,Sony Desk 683,Sony,2847.09,1667.69,211
684,11,Apple Tablet 684,Apple,2179.43,1143.27,70
685,17,HP Headphones 685,HP,1649.91,1332.43,10
686,3,Apple Keyboard 686,Apple,1588.28,1341.17,420
687,16,HP Gaming Console 687,HP,1165.53,843.06,321
688,1,Canon Smartphone 688,Canon,483.51,311.72,391
689,14,Logitech Mouse 689,Logitech,1830.5,1186.61,96
690,20,Lenovo Headphones 690,Lenovo,1781.34,1148.68,236
691,1,Logitech Printer 691,Logitech,2513.07,1386.13,400
692,3,Sony Tablet 692,Sony,2144.79,1623.52,337
693,5,Logitech Backpack 693,Logitech,2369.41,1627.27,453
694,13,Microsoft Headphones 694,Microsoft,2419.03,1981.25,89
695,8,Microsoft Printer 695,Microsoft,1394.06,823.91,433
696,11,Dell Mouse 696,Dell,2540.07,1417.09,95
697,20,Adidas Television 697,Adidas,1255.13,740.58,154
698,9,Logitech Gaming Console 698,Logitech,2285.16,1341.18,471
699,14,Apple Camera 699,Apple,2304.9,1741.07,222
700,4,Samsung Monitor 700,Samsung,241.67,187.08,113
701,14,Sony Laptop 701,Sony,787.36,560.4,266
702,18,Canon Mouse 702,Canon,1509.05,799.51,170
703,12,Bose Laptop 703,Bose,1789.62,1308.17,355
704,13,Nike Camera 704,Nike,2101.83,1173.69,246
705,20,Canon Smartphone 705,Canon,175.35,144.28,295
706,5,HP Headphones 706,HP,67.12,50.7,488
707,15,LG Gaming Console 707,LG,521.53,336.05,453
708,13,Adidas Mouse 708,Adidas,2180.04,1255.11,97
709,10,Sony Printer 709,Sony,235.93,183.72,89
710,12,Nike Smart Watch 710,Nike,1980.52,1398.85,487
711,8,HP Printer 711,HP,2170.02,1821.86,407
712,20,Sony Printer 712,Sony,2495.12,2100.54,436
713,12,Lenovo Tablet 713,Lenovo,221.0,184.89,417
714,15,Logitech Smart Watch 714,Logitech,822.91,436.03,32
715,7,HP Laptop 715,HP,2963.16,2480.49,233
716,17,Nike Television 716,Nike,1288.58,1077.84,201
717,14,Lenovo Camera 717,Lenovo,330.14,183.59,485
718,6,Samsung Camera 718,Samsung,631.75,322.65,7
719,12,Canon Camera 719,Canon,1205.81,708.09,380
720,5,Adidas Television 720,Adidas,1742.55,972.6,129
721,5,Dell Desk 721,Dell,1543.6,892.37,465
722,4,Adidas Camera 722,Adidas,137.16,91.22,366
723,7,LG Gaming Console 723,LG,268.01,193.73,117
724,12,Dell Tablet 724,Dell,2292.24,1379.27,178
725,1,Samsung Smart Watch 725,Samsung,1426.37,716.47,315
726,18,Logitech Desk 726,Logitech,898.88,620.83,129
727,3,Canon Printer 727,Canon,1321.82,992.38,250
728,14,Apple Mouse 728,Apple,2290.86,1313.28,202
729,6,Apple Mouse 729,Apple,1881.62,1422.0,180
730,1,Adidas Laptop 730,Adidas,74.59,46.78,41
731,4,Canon Keyboard 731,Canon,1862.96,1380.5,393
732,5,Samsung Gaming Console 732,Samsung,403.89,325.94,106
733,1,Dell Tablet 733,Dell,645.22,325.03,231
734,8,HP Camera 734,HP,980.27,542.81,334
735,1,Dell Television 735,Dell,2122.06,1202.44,139
736,9,Microsoft Monitor 736,Microsoft,608.52,401.57,413
737,4,Adidas Desk 737,Adidas,2942.22,2261.48,72
738,1,LG Gaming Console 738,LG,2596.12,1399.7,212
739,8,Microsoft Headphones 739,Microsoft,389.42,309.23,401
740,13,Samsung Keyboard 740,Samsung,2511.72,1670.13,346
741,8,Lenovo Keyboard 741,Lenovo,634.9,317.77,191
742,3,Lenovo Headphones 742,Lenovo,2829.74,1800.67,223
743,19,Lenovo Keyboard 743,Lenovo,1403.64,716.87,279
744,11,Apple Television 744,Apple,1665.91,891.18,373
745,16,Canon Headphones 745,Canon,1233.51,678.36,484
746,6,Apple Smartphone 746,Apple,1556.86,1097.93,151
747,12,Bose Printer 747,Bose,38.09,29.95,334
748,14,Canon Smartphone 748,Canon,1853.52,1561.37,212
749,7,Sony Mouse 749,Sony,384.06,304.47,362
750,6,Bose Television 750,Bose,2100.43,1562.11,68
751,18,HP Camera 751,HP,2807.64,1722.58,428
752,15,Lenovo Mouse 752,Lenovo,1950.81,1409.63,120
753,2,LG Smart Watch 753,LG,2864.85,2285.55,156
754,6,Microsoft Monitor 754,Microsoft,2816.49,2143.78,346
755,12,Sony Backpack 755,Sony,159.23,85.55,59
756,6,Dell Headphones 756,Dell,2454.87,1501.81,351
757,15,LG Tablet 757,LG,1347.06,929.68,275
758,2,Microsoft Camera 758,Microsoft,678.73,572.92,141
759,1,Bose Mouse 759,Bose,2908.72,1474.59,465
760,18,Microsoft Chair 760,Microsoft,2674.86,1812.55,361
761,16,Lenovo Chair 761,Lenovo,370.84,255.97,34
762,5,Canon Mouse 762,Canon,550.71,466.49,112
763,11,Sony Gaming Console 763,Sony,2879.68,2214.07,338
764,20,Sony Chair 764,Sony,2640.26,1361.89,377
765,19,Microsoft Printer 765,Microsoft,1232.16,754.59,253
766,3,Bose Printer 766,Bose,338.78,191.73,229
767,18,Nike Mouse 767,Nike,686.03,513.17,388
768,14,Bose Mouse 768,Bose,2915.27,1908.78,128
769,4,Sony Printer 769,Sony,281.53,179.1,281
770,17,Bose Chair 770,Bose,1719.91,1408.69,19
771,4,Dell Tablet 771,Dell,2637.02,1927.01,493
772,4,Microsoft Camera 772,Microsoft,2334.23,1331.67,363
773,13,Nike Keyboard 773,Nike,201.15,165.02,100
774,14,Logitech Camera 774,Logitech,2048.66,1074.77,343
775,19,Samsung Monitor 775,Samsung,2666.6,1880.88,369
776,16,Canon Smartphone 776,Canon,856.67,698.94,379
777,8,Nike Television 777,Nike,2196.96,1538.5,386
778,19,Apple Smart Watch 778,Apple,2653.89,2112.43,64
779,11,HP Chair 779,HP,2093.88,1732.19,467
780,7,Adidas Backpack 780,Adidas,1572.19,1053.39,276
781,12,Logitech Gaming Console 781,Logitech,2649.89,1459.92,187
782,18,Apple Television 782,Apple,2585.13,1755.91,262
783,18,Nike Printer 783,Nike,2323.44,1371.69,120
784,13,Microsoft Backpack 784,Microsoft,2096.1,1085.58,465
785,1,Lenovo Printer 785,Lenovo,1942.25,1290.8,254
786,20,Logitech Gaming Console 786,Logitech,1755.53,1253.63,400
787,10,Logitech Backpack 787,Logitech,2349.86,1432.06,350
788,9,Samsung Desk 788,Samsung,2611.25,1588.68,56
789,15,LG Gaming Console 789,LG,1220.92,997.45,87
790,5,Logitech Keyboard 790,Logitech,1169.09,900.1,175
791,8,Apple Printer 791,Apple,907.2,597.1,181
792,13,Sony Monitor 792,Sony,112.36,87.65,132
793,19,Adidas Printer 793,Adidas,1963.73,1336.1,471
794,11,Canon Printer 794,Canon,2865.32,2071.31,441
795,2,LG Printer 795,LG,1396.94,994.75,400
796,12,HP Chair 796,HP,1528.72,932.49,259
797,16,Apple Camera 797,Apple,1003.0,735.3,408
798,13,Lenovo Monitor 798,Lenovo,1441.31,876.75,421
799,2,Nike Laptop 799,Nike,1476.64,1232.01,107
800,4,Apple Headphones 800,Apple,2422.98,1924.01,238
801,7,Nike Laptop 801,Nike,962.58,489.89,320
802,17,HP Tablet 802,HP,1613.11,1025.56,80
803,7,HP Laptop 803,HP,2152.18,1453.51,144
804,7,Adidas Tablet 804,Adidas,1238.22,873.88,174
805,11,Apple Monitor 805,Apple,2052.71,1057.4,95
806,5,HP Mouse 806,HP,2790.5,2062.69,201
807,6,Sony Gaming Console 807,Sony,1386.63,845.49,343
808,4,Canon Printer 808,Canon,868.54,571.21,134
809,2,Nike Keyboard 809,Nike,581.36,487.76,125
810,16,Samsung Mouse 810,Samsung,243.01,157.56,313
811,19,Canon Mouse 811,Canon,744.22,465.08,188
812,15,Samsung Laptop 812,Samsung,2960.35,1523.59,76
813,14,Lenovo Headphones 813,Lenovo,358.37,210.73,99
814,9,Bose Keyboard 814,Bose,2812.31,2186.68,288
815,16,Adidas Smartphone 815,Adidas,2401.6,1294.23,81
816,19,Dell Television 816,Dell,762.86,558.36,47
817,16,LG Desk 817,LG,2037.46,1557.72,7
818,11,Dell Backpack 818,Dell,108.4,82.08,52
819,6,HP Television 819,HP,2610.52,2133.38,277
820,1,Canon Camera 820,Canon,1106.74,668.04,214
821,12,Sony Mouse 821,Sony,760.03,381.18,131
822,11,Dell Laptop 822,Dell,2437.61,1508.97,170
823,14,Nike Smart Watch 823,Nike,652.49,402.25,3
824,16,Bose Keyboard 824,Bose,2309.12,1644.09,344
825,7,HP Desk 825,HP,711.62,389.91,209
826,19,LG Desk 826,LG,2175.06,1134.51,347
827,2,HP Desk 827,HP,107.11,60.23,379
828,13,Dell Desk 828,Dell,1705.38,1282.97,419
829,14,Dell Television 829,Dell,2671.58,1862.04,94
830,5,Logitech Mouse 830,Logitech,204.97,134.35,485
831,1,LG Laptop 831,LG,1213.22,801.05,310
832,15,Logitech Mouse 832,Logitech,90.8,68.32,489
833,4,HP Desk 833,HP,534.48,277.68,299
834,9,Nike Printer 834,Nike,941.83,481.85,223
835,6,Adidas Smartphone 835,Adidas,2738.85,1735.99,372
836,7,Microsoft Monitor 836,Microsoft,2063.88,1577.25,418
837,3,Bose Headphones 837,Bose,2227.09,1236.35,470
838,20,Samsung Monitor 838,Samsung,457.18,228.98,172
839,16,Samsung Laptop 839,Samsung,273.42,153.3,213
840,18,Nike Television 840,Nike,395.25,217.73,119
841,15,Sony Laptop 841,Sony,2250.82,1268.65,399
842,10,Adidas Camera 842,Adidas,1868.92,1146.49,376
843,15,Samsung Tablet 843,Samsung,2372.07,1925.49,477
844,13,Canon Camera 844,Canon,596.68,331.5,338
845,1,Microsoft Headphones 845,Microsoft,2880.76,2429.34,85
846,18,LG Gaming Console 846,LG,177.99,107.13,212
847,12,Lenovo Backpack 847,Lenovo,1519.74,932.23,379
848,16,Canon Desk 848,Canon,1236.89,984.1,213
849,1,Nike Keyboard 849,Nike,1947.26,1577.55,486
850,5,Dell Mouse 850,Dell,2090.43,1233.3,418
851,12,Lenovo Gaming Console 851,Lenovo,1393.88,917.96,238
852,16,Nike Laptop 852,Nike,1494.56,1221.28,133
853,1,Sony Headphones 853,Sony,2435.18,1813.42,139
854,16,Apple Headphones 854,Apple,1414.95,1091.5,27
855,5,Dell Smart Watch 855,Dell,2716.55,1846.93,310
856,18,Microsoft Chair 856,Microsoft,932.82,596.64,31
857,5,Logitech Headphones 857,Logitech,1547.7,1309.53,457
858,3,Nike Smartphone 858,Nike,2128.18,1627.12,131
859,1,Logitech Smartphone 859,Logitech,23.9,13.59,252
860,17,Canon Gaming Console 860,Canon,2825.69,1445.75,198
861,13,Canon Smartphone 861,Canon,1637.39,824.76,103
862,13,Microsoft Desk 862,Microsoft,1146.44,974.26,496
863,12,HP Camera 863,HP,1915.21,1054.36,298
864,4,Adidas Tablet 864,Adidas,2642.75,2025.24,134
865,12,Apple Keyboard 865,Apple,729.9,460.26,351
866,13,Microsoft Smartphone 866,Microsoft,2379.57,1260.36,309
867,18,Samsung Smart Watch 867,Samsung,2049.12,1423.44,267
868,4,Logitech Gaming Console 868,Logitech,1424.42,1057.27,399
869,13,Samsung Tablet 869,Samsung,1467.98,1195.59,187
870,16,Nike Laptop 870,Nike,1412.67,757.49,485
871,10,Microsoft Camera 871,Microsoft,193.48,112.05,217
872,12,Dell Gaming Console 872,Dell,2201.39,1560.75,231
873,10,Apple Smartphone 873,Apple,1248.61,916.97,167
874,2,Logitech Laptop 874,Logitech,2780.59,1945.66,0
875,16,Sony Gaming Console 875,Sony,171.97,92.37,284
876,1,Sony Tablet 876,Sony,2185.01,1101.54,24
877,10,Logitech Backpack 877,Logitech,1704.73,949.9,390
878,8,Samsung Smartphone 878,Samsung,2115.92,1515.47,16
879,6,Microsoft Backpack 879,Microsoft,1867.91,1513.0,186
880,20,Logitech Gaming Console 880,Logitech,1430.65,1040.01,345
881,11,Microsoft Mouse 881,Microsoft,1927.21,1549.2,216
882,15,Sony Tablet 882,Sony,2249.53,1325.07,389
883,5,Canon Chair 883,Canon,1163.06,857.61,315
884,9,LG Smartphone 884,LG,2013.47,1123.55,144
885,10,Lenovo Smart Watch 885,Lenovo,356.76,275.6,108
886,2,Apple Mouse 886,Apple,2824.65,2190.28,435
887,7,HP Chair 887,HP,730.3,604.76,313
888,15,Microsoft Gaming Console 888,Microsoft,2372.46,1847.38,202
889,20,LG Television 889,LG,1352.92,929.12,380
890,1,Apple Chair 890,Apple,2515.7,1539.81,254
891,15,Adidas Mouse 891,Adidas,917.51,669.83,409
892,10,Lenovo Smartphone 892,Lenovo,1853.82,1180.6,260
893,9,Bose Monitor 893,Bose,1772.93,908.1,29
894,11,Logitech Laptop 894,Logitech,1519.88,850.86,376
895,12,Microsoft Printer 895,Microsoft,1343.74,796.75,13
896,19,Bose Mouse 896,Bose,1682.37,964.31,132
897,8,Apple Printer 897,Apple,965.67,812.04,377
898,4,Canon Laptop 898,Canon,2706.06,1438.77,492
899,17,Lenovo Camera 899,Lenovo,1128.4,837.89,36
900,14,Logitech Camera 900,Logitech,2038.74,1659.48,312
901,11,Sony Monitor 901,Sony,1797.43,1413.64,39
902,19,Logitech Laptop 902,Logitech,1247.91,842.37,107
903,15,Adidas Gaming Console 903,Adidas,2175.17,1238.75,140
904,1,Logitech Tablet 904,Logitech,2635.2,1354.39,79
905,14,Logitech Smart Watch 905,Logitech,808.8,502.39,495
906,5,Dell Camera 906,Dell,45.78,36.53,151
907,19,Bose Backpack 907,Bose,1560.78,1263.5,247
908,18,Bose Smartphone 908,Bose,2596.1,1950.69,72
909,10,Adidas Gaming Console 909,Adidas,1422.03,1051.0,311
910,9,Microsoft Tablet 910,Microsoft,1351.63,858.7,150
911,8,Adidas Gaming Console 911,Adidas,2807.72,2345.69,246
912,9,Apple Tablet 912,Apple,2052.93,1735.41,450
913,9,Adidas Mouse 913,Adidas,1300.74,858.88,255
914,2,Dell Printer 914,Dell,2429.84,1507.59,73
915,14,Adidas Printer 915,Adidas,1349.12,1119.71,219
916,17,Nike Camera 916,Nike,1954.18,1288.29,277
917,16,Nike Keyboard 917,Nike,1005.32,600.75,262
918,10,Microsoft Smartphone 918,Microsoft,2900.1,1689.19,2
919,5,LG Monitor 919,LG,2171.69,1527.64,354
920,1,Canon Tablet 920,Canon,2079.94,1740.69,222
921,15,HP Printer 921,HP,1011.96,856.99,357
922,9,Apple Laptop 922,Apple,1143.09,671.24,308
923,5,Bose Keyboard 923,Bose,2524.08,2005.44,270
924,10,Logitech Chair 924,Logitech,1445.98,845.67,368
925,12,LG Mouse 925,LG,1233.23,1014.2,35
926,18,HP Gaming Console 926,HP,2413.89,1321.93,67
927,2,LG Television 927,LG,2898.94,2272.73,14
928,11,HP Mouse 928,HP,1847.6,1259.07,443
929,4,Logitech Smart Watch 929,Logitech,1148.73,627.16,66
930,10,Logitech Smart Watch 930,Logitech,738.99,383.17,428
931,6,Nike Chair 931,Nike,2429.11,1991.28,366
